WKT,OBJECTID,NAME,RT,DIR,FORWARD,mile_numbe,LOCATION,TOWNSHIP,COUNTY,MDOT_TSC,REGION,GARAGE,DATE_,POST_ID,MARKER_ID,DUPE,PR,MP
"MULTIPOINT (-86.317030611541384 41.887602316556574)",99,North US-31 - Mile 9,US-31,N,Forward,       9.000000000000000,N OF MATTHEW RS,NILES TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT NILES,09/23/09,2485,2944,0,1773603,       9.007000000000000
"MULTIPOINT (-86.31758651507667 41.887605624274102)",100,South US-31 - Mile 9,US-31,S,Reverse,       9.000000000000000,N OF MATTHEW RS,NILES TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT NILES,09/23/09,2675,3134,0,1773605,       8.999000000000001
"MULTIPOINT (-84.991132570629034 41.887908907955854)",101,South I-69 - Mile 9,I-69,S,Reverse,       9.000000000000000,S OF EXIT 10 (I-69 BL),OVID TWP,BRANCH,MARSHALL,SOUTHWEST,CRC BRANCH,08/05/09,2694,3153,0,924504,       8.986000000000001
"MULTIPOINT (-84.990591471051914 41.887918589861862)",102,North I-69 - Mile 9,I-69,N,Forward,       9.000000000000000,S OF EXIT 10 (I-69 BL),OVID TWP,BRANCH,MARSHALL,SOUTHWEST,CRC BRANCH,08/05/09,2346,2805,0,924307,       8.992000000000001
"MULTIPOINT (-83.661647021976563 41.892713695514118)",103,South US-23 - Mile 12,US-23,S,Reverse,      12.000000000000000,South US-23 - Mile 12,SUMMERFIELD TWP,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,02/14/11,3168,3627,0,1223504,      12.029999999999999
"MULTIPOINT (-83.661378544003213 41.89284764097895)",104,North US-23 - Mile 12,US-23,N,Forward,      12.000000000000000,North US-23 - Mile 12,SUMMERFIELD TWP,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,02/14/11,3191,3650,0,1223505,      11.994999999999999
"MULTIPOINT (-83.375502133902131 41.897401237703718)",105,North I-75 - Mile 13,I-75,N,Forward,      13.000000000000000,,MONROE,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,07/12/11,4227,4686,0,1226910,      13.026000000000000
"MULTIPOINT (-83.375829783852325 41.897361230126116)",106,South I-75 - Mile 13,I-75,S,Reverse,      13.000000000000000,,MONROE,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,07/12/11,4206,4665,0,1226909,      13.016000000000000
"MULTIPOINT (-86.590941140657904 41.897885744816868)",107,East I-94 - Mile 13,I-94,E,Forward,      13.000000000000000,W OF BROWNTOWN RD,CHIKAMING TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT SAWYER,10/21/09,2293,2752,0,1360804,      13.010999999999999
"MULTIPOINT (-86.591228078587349 41.898019551437095)",108,West I-94 - Mile 13,I-94,W,Reverse,      13.000000000000000,W OF BROWNTOWN RD,CHIKAMING TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT SAWYER,10/21/09,2563,3022,0,1360802,      13.019000000000000
"MULTIPOINT (-86.321266926700631 41.901286299458491)",109,South US-31 - Mile 10,US-31,S,Reverse,      10.000000000000000,BETWEEN MATTHEW RD & RANGELINE RD,BERRIEN TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT NILES,09/23/09,2565,3024,0,1773605,       9.978999999999999
"MULTIPOINT (-86.320461224947337 41.901798612015)",110,North US-31 - Mile 10,US-31,N,Forward,      10.000000000000000,BETWEEN MATTHEW RD & RANGELINE RD,BERRIEN TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT NILES,09/23/09,2740,3199,0,1773603,      10.020000000000000
"MULTIPOINT (-84.990824618177072 41.902167525322746)",111,South I-69 - Mile 10,I-69,S,Reverse,      10.000000000000000,"EXIT 10, I-69 BL (COLDWATER) EXIT RAMP 010C",COLDWATER TWP,BRANCH,MARSHALL,SOUTHWEST,CRC BRANCH,08/05/09,2573,3032,0,924504,       9.970000000000001
"MULTIPOINT (-84.989982305029343 41.902481428146821)",112,North I-69 - Mile 10,I-69,N,Forward,      10.000000000000000,"EXIT 10, I-69 BL (COLDWATER) ENTRANCE RAMP 010B",COLDWATER TWP,BRANCH,MARSHALL,SOUTHWEST,CRC BRANCH,08/05/09,2345,2804,0,924307,       9.999000000000001
"MULTIPOINT (-83.662003870726878 41.907183394984884)",113,South US-23 - Mile 13,US-23,S,Reverse,      13.000000000000000,South US-23 - Mile 13,SUMMERFIELD TWP,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,02/14/11,3167,3626,0,1223504,      13.029000000000000
"MULTIPOINT (-83.661718228529139 41.907268692718041)",114,North US-23 - Mile 13,US-23,N,Forward,      13.000000000000000,North US-23 - Mile 13,SUMMERFIELD TWP,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,02/14/11,3192,3651,0,1223505,      12.990000000000000
"MULTIPOINT (-86.336584005392893 41.908943988061331)",115,South US-31 - Mile 11,US-31,S,Reverse,      11.000000000000000,S OF RANGELINE RD,BERRIEN TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT NILES,09/23/09,2484,2943,0,1773605,      10.948000000000000
"MULTIPOINT (-86.336402348860645 41.909313230315995)",116,North US-31 - Mile 11,US-31,N,Forward,      11.000000000000000,S OF RANGELINE RD,BERRIEN TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT NILES,09/23/09,2648,3107,0,1773603,      11.010000000000000
"MULTIPOINT (-83.366341426934682 41.909864603295375)",117,South I-75 - Mile 14,I-75,S,Reverse,      14.000000000000000,,MONROE,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,07/12/11,4205,4664,0,1226909,      14.009000000000000
"MULTIPOINT (-83.366043527451865 41.909973905092698)",118,North I-75 - Mile 14,I-75,N,Forward,      14.000000000000000,,MONROE,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,07/12/11,4228,4687,0,1226910,      14.022000000000000
"MULTIPOINT (-86.580165497342108 41.910137542426682)",119,East I-94 - Mile 14,I-94,E,Forward,      14.000000000000000,E OF BROWNTOWN RD,LAKE TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT SAWYER,10/21/09,2292,2751,0,1360804,      14.023000000000000
"MULTIPOINT (-86.580429819005644 41.910266666981265)",120,West I-94 - Mile 14,I-94,W,Reverse,      14.000000000000000,E OF BROWNTOWN RD,LAKE TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT SAWYER,10/21/09,2482,2941,0,1360802,      14.031000000000001
"MULTIPOINT (-84.979324659657735 41.914152086180174)",121,North I-69 - Mile 11,I-69,N,Forward,      11.000000000000000,N OF DORRANCE RD,COLDWATER TWP,BRANCH,MARSHALL,SOUTHWEST,CRC BRANCH,08/05/09,2344,2803,0,924307,      10.989000000000001
"MULTIPOINT (-84.97960511659997 41.914403500876475)",122,South I-69 - Mile 11,I-69,S,Reverse,      11.000000000000000,N OF DORRANCE RD,COLDWATER TWP,BRANCH,MARSHALL,SOUTHWEST,CRC BRANCH,08/05/09,2493,2952,0,924504,      11.013000000000000
"MULTIPOINT (-86.351369952485783 41.918036686694279)",123,South US-31 - Mile 12,US-31,S,Reverse,      12.000000000000000,N OF LAKE CHAPIN RD,BERRIEN TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT NILES,09/23/09,2365,2824,0,1773605,      11.961000000000000
"MULTIPOINT (-86.350906742683009 41.918246440108021)",124,North US-31 - Mile 12,US-31,N,Forward,      12.000000000000000,N OF LAKE CHAPIN RD,BERRIEN TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT NILES,09/23/09,2546,3005,0,1773603,      12.004000000000000
"MULTIPOINT (-83.662348208377153 41.921693724821594)",125,South US-23 - Mile 14,US-23,S,Reverse,      14.000000000000000,South US-23 - Mile 14,SUMMERFIELD TWP,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,02/14/11,3166,3625,0,1223504,      14.029999999999999
"MULTIPOINT (-83.662066965706401 41.921713263463289)",126,North US-23 - Mile 14,US-23,N,Forward,      14.000000000000000,North US-23 - Mile 14,SUMMERFIELD TWP,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,02/14/11,3193,3652,0,1223505,      13.987000000000000
"MULTIPOINT (-86.570366299875715 41.922480878932866)",127,East I-94 - Mile 15,I-94,E,Forward,      15.000000000000000,W OF EXIT 16 RED ARROW HWY (BRIDGEMAN),LAKE TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT SAWYER,10/21/09,2291,2750,0,1360804,      15.018000000000001
"MULTIPOINT (-86.570675019273679 41.922544656813365)",128,West I-94 - Mile 15,I-94,W,Reverse,      15.000000000000000,W OF EXIT 16 RED ARROW HWY (BRIDGEMAN),LAKE TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT SAWYER,10/21/09,2363,2822,0,1360802,      15.022000000000000
"MULTIPOINT (-83.361121302868412 41.923212296669774)",129,South I-75 - Mile 15,I-75,S,Reverse,      15.000000000000000,,FRENCHTOWN TWP,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,07/12/11,4204,4663,0,1226909,      14.970000000000001
"MULTIPOINT (-83.360822402585612 41.923345321255631)",130,North I-75 - Mile 15,I-75,N,Forward,      15.000000000000000,,FRENCHTOWN TWP,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,07/12/11,4229,4688,0,1226910,      14.984000000000000
"MULTIPOINT (-84.973156244535247 41.927187750117184)",131,South I-69 - Mile 12,I-69,S,Reverse,      12.000000000000000,N OF COLDWATER RIVER,COLDWATER TWP,BRANCH,MARSHALL,SOUTHWEST,CRC BRANCH,08/05/09,2376,2835,0,924504,      11.986000000000001
"MULTIPOINT (-84.972720791360786 41.927196870124597)",132,North I-69 - Mile 12,I-69,N,Forward,      12.000000000000000,N OF COLDWATER RIVER,COLDWATER TWP,BRANCH,MARSHALL,SOUTHWEST,CRC BRANCH,08/05/09,2343,2802,0,924307,      11.991000000000000
"MULTIPOINT (-86.362462603299676 41.930839750438665)",133,South US-31 - Mile 13,US-31,S,Reverse,      13.000000000000000,N OF SNOW RD,ORONOKO YWP,BERRIEN,COLOMA,SOUTHWEST,MDOT NILES,09/23/09,2763,3222,0,1773605,      13.013000000000000
"MULTIPOINT (-86.362268566794285 41.931338708254813)",134,North US-31 - Mile 13,US-31,N,Forward,      13.000000000000000,N OF SNOW RD,ORONOKO YWP,BERRIEN,COLOMA,SOUTHWEST,MDOT NILES,09/23/09,2461,2920,0,1773603,      13.081000000000000
"MULTIPOINT (-83.662690043887608 41.936183696968577)",135,South US-23 - Mile 15,US-23,S,Reverse,      15.000000000000000,South US-23 - Mile 15,DUNDEE TWP,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,02/14/11,3165,3624,0,1223504,      15.029999999999999
"MULTIPOINT (-83.662410060881967 41.936251573528111)",136,North US-23 - Mile 15,US-23,N,Forward,      15.000000000000000,North US-23 - Mile 15,DUNDEE TWP,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,02/14/11,3194,3653,0,1223505,      14.990000000000000
"MULTIPOINT (-86.571073955113931 41.9365435138374)",137,East I-94 - Mile 16,I-94,E,Forward,      16.000000000000000,E OF EXIT 16 RED ARROW HWY (BRIDGEMAN),LAKE TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT SAWYER,10/26/09,2290,2749,0,1360804,      16.010999999999999
"MULTIPOINT (-86.571326262585288 41.936667721740854)",138,West I-94 - Mile 16,I-94,W,Reverse,      16.000000000000000,E OF EXIT 16 RED ARROW HWY (BRIDGEMAN),LAKE TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT SAWYER,10/26/09,2761,3220,0,1360802,      16.018999999999998
"MULTIPOINT (-83.360464333557772 41.937708461245101)",139,South I-75 - Mile 16,I-75,S,Reverse,      16.000000000000000,,FRENCHTOWN TWP,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,07/12/11,4203,4662,0,1226909,      15.999000000000001
"MULTIPOINT (-83.36034879539109 41.937967322225667)",140,North I-75 - Mile 16,I-75,N,Forward,      16.000000000000000,,FRENCHTOWN TWP,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,07/12/11,4230,4689,0,1226910,      16.023000000000000
"MULTIPOINT (-84.972969790478103 41.941675912309812)",141,North I-69 - Mile 13,I-69,N,Forward,      13.000000000000000,"EXIT 13, US-12 (COLDWATER) ENTRANCE RAMP 013B",COLDWATER,BRANCH,MARSHALL,SOUTHWEST,CRC BRANCH,08/10/09,2342,2801,0,924307,      12.990000000000000
"MULTIPOINT (-84.973417651859023 41.941697680371931)",142,South I-69 - Mile 13,I-69,S,Reverse,      13.000000000000000,"EXIT 13, US-12 (COLDWATER) EXIT RAMP 013C",COLDWATER,BRANCH,MARSHALL,SOUTHWEST,CRC BRANCH,08/10/09,2771,3230,0,924504,      12.987000000000000
"MULTIPOINT (-86.372206632791247 41.942287697846552)",143,South US-31 - Mile 14,US-31,S,Reverse,      14.000000000000000,S OF SHAWNEE RD,ORONOKO YWP,BERRIEN,COLOMA,SOUTHWEST,MDOT NILES,09/23/09,2647,3106,0,1773605,      13.949999999999999
"MULTIPOINT (-86.371737772034535 41.942462433324245)",144,North US-31 - Mile 14,US-31,N,Forward,      14.000000000000000,S OF SHAWNEE RD,ORONOKO YWP,BERRIEN,COLOMA,SOUTHWEST,MDOT NILES,09/23/09,2827,3286,0,1773603,      13.991000000000000
"MULTIPOINT (-86.562614967952271 41.949632014539233)",145,East I-94 - Mile 17,I-94,E,Forward,      17.000000000000000,E OF LAKE ST,LAKE TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT SAWYER,10/26/09,2289,2748,0,1360804,      17.013999999999999
"MULTIPOINT (-83.668499657345691 41.949738176817341)",146,South US-23 - Mile 16,US-23,S,Reverse,      16.000000000000000,South US-23 - Mile 16,DUNDEE TWP,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,02/14/11,3164,3623,0,1223504,      16.024000000000001
"MULTIPOINT (-86.562906388587137 41.949734360994526)",147,West I-94 - Mile 17,I-94,W,Reverse,      17.000000000000000,E OF LAKE ST,LAKE TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT SAWYER,10/26/09,2644,3103,0,1360802,      17.018999999999998
"MULTIPOINT (-83.668383744447951 41.949896459073749)",148,North US-23 - Mile 16,US-23,N,Forward,      16.000000000000000,North US-23 - Mile 16,DUNDEE TWP,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,02/14/11,3195,3654,0,1223505,      15.991000000000000
"MULTIPOINT (-83.360600582936513 41.951866648433516)",149,North I-75 - Mile 17,I-75,N,Forward,      17.000000000000000,,FRENCHTOWN TWP,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,07/12/11,4231,4690,0,1226910,      17.029000000000000
"MULTIPOINT (-83.360944375879185 41.95183488000221)",150,South I-75 - Mile 17,I-75,S,Reverse,      17.000000000000000,,FRENCHTOWN TWP,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,07/12/11,4202,4661,0,1226909,      17.018999999999998
"MULTIPOINT (-84.973256581662525 41.956057312215627)",151,North I-69 - Mile 14,I-69,N,Forward,      14.000000000000000,STATE RD,COLDWATER TWP,BRANCH,MARSHALL,SOUTHWEST,CRC BRANCH,08/10/09,2341,2800,0,924307,      13.981999999999999
"MULTIPOINT (-84.973693144957764 41.956072600791373)",152,South I-69 - Mile 14,I-69,S,Reverse,      14.000000000000000,STATE RD,COLDWATER TWP,BRANCH,MARSHALL,SOUTHWEST,CRC BRANCH,08/10/09,2654,3113,0,924504,      13.978999999999999
"MULTIPOINT (-86.375462127418245 41.95623417931337)",153,South US-31 - Mile 15,US-31,S,Reverse,      15.000000000000000,"S OF M-139, OLD US-31",ORONOKO YWP,BERRIEN,COLOMA,SOUTHWEST,MDOT NILES,09/23/09,2566,3025,0,1773605,      14.943000000000000
"MULTIPOINT (-86.374940849199774 41.956235088304666)",154,North US-31 - Mile 15,US-31,N,Forward,      15.000000000000000,"S OF M-139, OLD US-31",ORONOKO YWP,BERRIEN,COLOMA,SOUTHWEST,MDOT NILES,09/23/09,2734,3193,0,1773603,      14.971000000000000
"MULTIPOINT (-86.554294036253154 41.962657224564111)",155,East I-94 - Mile 18,I-94,E,Forward,      18.000000000000000,WILDWOOD DR,LAKE TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT SAWYER,10/26/09,2288,2747,0,1360804,      18.010000000000002
"MULTIPOINT (-86.554576677262574 41.962783038482002)",156,West I-94 - Mile 18,I-94,W,Reverse,      18.000000000000000,WILDWOOD DR,LAKE TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT SAWYER,10/26/09,2564,3023,0,1360802,      18.016999999999999
"MULTIPOINT (-83.672669733855955 41.964185074915292)",157,South US-23 - Mile 17,US-23,S,Reverse,      17.000000000000000,South US-23 - Mile 17,DUNDEE TWP,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,02/14/11,3163,3622,0,1223504,      17.062000000000001
"MULTIPOINT (-83.672492360259824 41.964200240485205)",158,North US-23 - Mile 17,US-23,N,Forward,      17.000000000000000,North US-23 - Mile 17,DUNDEE TWP,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,02/14/11,3196,3655,0,1223505,      17.018999999999998
"MULTIPOINT (-83.350271007398149 41.964254855130683)",159,North I-75 - Mile 18,I-75,N,Forward,      18.000000000000000,,FRENCHTOWN TWP,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,07/12/11,4232,4691,0,1226910,      18.036000000000001
"MULTIPOINT (-83.350584174222362 41.964254957848354)",160,South I-75 - Mile 18,I-75,S,Reverse,      18.000000000000000,,FRENCHTOWN TWP,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,07/12/11,4201,4660,0,1226909,      18.029000000000000
"MULTIPOINT (-84.972887543996464 41.970449121640215)",161,North I-69 - Mile 15,I-69,N,Forward,      15.000000000000000,NEWTON RD,COLDWATER TWP,BRANCH,MARSHALL,SOUTHWEST,CRC BRANCH,08/10/09,2340,2799,0,924307,      14.977000000000000
"MULTIPOINT (-84.973325750624412 41.970480702836475)",162,South I-69 - Mile 15,I-69,S,Reverse,      15.000000000000000,NEWTON RD,COLDWATER TWP,BRANCH,MARSHALL,SOUTHWEST,CRC BRANCH,08/10/09,2574,3033,0,924504,      14.975000000000000
"MULTIPOINT (-86.374186066637634 41.971209915180992)",163,North US-31 - Mile 16,US-31,N,Forward,      16.000000000000000,"N OF M-139, OLD US-31",ORONOKO YWP,BERRIEN,COLOMA,SOUTHWEST,MDOT COLOMA,09/23/09,2641,3100,0,1773603,      16.004999999999999
"MULTIPOINT (-86.374713363042204 41.971256093071041)",164,South US-31 - Mile 16,US-31,S,Reverse,      16.000000000000000,"N OF M-139, OLD US-31",ORONOKO YWP,BERRIEN,COLOMA,SOUTHWEST,MDOT COLOMA,09/23/09,2547,3006,0,1773605,      15.980000000000000
"MULTIPOINT (-86.545947524347781 41.975533521579905)",165,East I-94 - Mile 19,I-94,E,Forward,      19.000000000000000,W OF COOK POWER PLANT RD,LAKE TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT SAWYER,10/26/09,2287,2746,0,1360804,      18.997000000000000
"MULTIPOINT (-86.546241400544346 41.975638335754496)",166,West I-94 - Mile 19,I-94,W,Reverse,      19.000000000000000,W OF COOK POWER PLANT RD,LAKE TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT SAWYER,10/26/09,2458,2917,0,1360802,      19.003000000000000
"MULTIPOINT (-83.340010251626055 41.976498657517695)",167,North I-75 - Mile 19,I-75,N,Forward,      19.000000000000000,,FRENCHTOWN TWP,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,07/12/11,4233,4692,0,1226910,      19.032000000000000
"MULTIPOINT (-83.340408891944307 41.976468169166267)",168,South I-75 - Mile 19,I-75,S,Reverse,      19.000000000000000,,FRENCHTOWN TWP,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,07/12/11,4200,4659,0,1226909,      19.021000000000001
"MULTIPOINT (-83.678559164030347 41.97724597410344)",169,South US-23 - Mile 18,US-23,S,Reverse,      18.000000000000000,South US-23 - Mile 18,DUNDEE TWP,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,02/14/11,3162,3621,0,1223504,      18.027999999999999
"MULTIPOINT (-83.67819622995988 41.977350397977403)",170,North US-23 - Mile 18,US-23,N,Forward,      18.000000000000000,North US-23 - Mile 18,DUNDEE TWP,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,02/14/11,3197,3656,0,1223505,      17.989000000000001
"MULTIPOINT (-84.972168447696333 41.984996720754843)",171,South I-69 - Mile 16,I-69,S,Reverse,      16.000000000000000,JONESVILLE RD,COLDWATER TWP,BRANCH,MARSHALL,SOUTHWEST,CRC BRANCH,08/10/09,2468,2927,0,924504,      15.978999999999999
"MULTIPOINT (-84.971708124088579 41.985013559726518)",172,North I-69 - Mile 16,I-69,N,Forward,      16.000000000000000,JONESVILLE RD,COLDWATER TWP,BRANCH,MARSHALL,SOUTHWEST,CRC BRANCH,08/10/09,2339,2798,0,924307,      15.984999999999999
"MULTIPOINT (-86.371071196240948 41.985356471994599)",173,North US-31 - Mile 17,US-31,N,Forward,      17.000000000000000,ON ST JOSEPH RIVER BRIDGE,ORONOKO YWP,BERRIEN,COLOMA,SOUTHWEST,MDOT COLOMA,09/23/09,2539,2998,0,1773603,      17.004000000000001
"MULTIPOINT (-86.371578867685386 41.985479434925026)",174,South US-31 - Mile 17,US-31,S,Reverse,      17.000000000000000,ON ST JOSEPH RIVER BRIDGE,ORONOKO YWP,BERRIEN,COLOMA,SOUTHWEST,MDOT COLOMA,09/23/09,2462,2921,0,1773605,      16.984000000000002
"MULTIPOINT (-83.3296980168045 41.988890351383091)",175,North I-75 - Mile 20,I-75,N,Forward,      20.000000000000000,,FRENCHTOWN TWP,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,07/12/11,4234,4693,0,1226910,      20.038000000000000
"MULTIPOINT (-83.330068561583786 41.988893547260098)",176,South I-75 - Mile 20,I-75,S,Reverse,      20.000000000000000,,FRENCHTOWN TWP,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,07/12/11,4199,4658,0,1226909,      20.030000000000001
"MULTIPOINT (-86.539879105140415 41.989513235220755)",177,East I-94 - Mile 20,I-94,E,Forward,      20.000000000000000,E OF COOK POWER PLANT RD,LINCOLN TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT SAWYER,10/26/09,2286,2745,0,1360804,      20.013999999999999
"MULTIPOINT (-86.540187113717963 41.98958159473738)",178,West I-94 - Mile 20,I-94,W,Reverse,      20.000000000000000,E OF COOK POWER PLANT RD,LINCOLN TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT SAWYER,10/26/09,2364,2823,0,1360802,      20.016999999999999
"MULTIPOINT (-83.678828774856882 41.991740230272271)",179,South US-23 - Mile 19,US-23,S,Reverse,      19.000000000000000,South US-23 - Mile 19,DUNDEE TWP,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,02/14/11,3161,3620,0,1223504,      19.027999999999999
"MULTIPOINT (-83.678483899721485 41.991811469230342)",180,North US-23 - Mile 19,US-23,N,Forward,      19.000000000000000,North US-23 - Mile 19,DUNDEE TWP,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,02/14/11,3198,3657,0,1223505,      18.986000000000001
"MULTIPOINT (-86.364760475150604 41.999090079508434)",181,North US-31 - Mile 18,US-31,N,Forward,      18.000000000000000,N OF TABOR RD,ROYALTON TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT COLOMA,09/23/09,2454,2913,0,1773603,      18.009000000000000
"MULTIPOINT (-86.366094040210072 41.99924820298699)",182,South US-31 - Mile 18,US-31,S,Reverse,      18.000000000000000,N OF TABOR RD,ROYALTON TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT COLOMA,09/23/09,2828,3287,0,1773605,      17.981000000000002
"MULTIPOINT (-84.972580991437425 41.999499985183128)",183,South I-69 - Mile 17,I-69,S,Reverse,      17.000000000000000,BIDWELL RD,GIRARD TWP,BRANCH,MARSHALL,SOUTHWEST,CRC BRANCH,08/11/09,2377,2836,0,924504,      16.980000000000000
"MULTIPOINT (-84.971742087937301 41.999507864752267)",184,North I-69 - Mile 17,I-69,N,Forward,      17.000000000000000,BIDWELL RD,GIRARD TWP,BRANCH,MARSHALL,SOUTHWEST,CRC BRANCH,08/11/09,2338,2797,0,924307,      16.984999999999999
"MULTIPOINT (-83.318948323199606 42.000393703610591)",185,North I-75 - Mile 21,I-75,N,Forward,      21.000000000000000,,BERLIN TWP,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,07/12/11,4235,4694,0,1226910,      21.006000000000000
"MULTIPOINT (-83.319042851588122 42.000674380420925)",186,South I-75 - Mile 21,I-75,S,Reverse,      21.000000000000000,,BERLIN TWP,MONROE,BRIGHTON,UNIVERSITY,CRC MONROE,07/12/11,4252,4711,0,1226909,      21.021999999999998
"MULTIPOINT (-86.534827129354511 42.003309706105632)",187,East I-94 - Mile 21,I-94,E,Forward,      21.000000000000000,W OF EXIT 22 JOHN BEERS RD (STEVENSVILLE),LINCOLN TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT SAWYER,10/26/09,2285,2744,0,1360804,      21.001000000000001
"MULTIPOINT (-86.53512293806034 42.003372058720622)",188,West I-94 - Mile 21,I-94,W,Reverse,      21.000000000000000,W OF EXIT 22 JOHN BEERS RD (STEVENSVILLE),LINCOLN TWP,BERRIEN,COLOMA,SOUTHWEST,MDOT SAWYER,10/26/09,2737,3196,0,1360802,      21.004000000000001
